CycID	meta3d_Pvalue	meta3d_BH.Q	meta3d_Period	meta3d_Phase	meta3d_Base	meta3d_AMP	meta3d_rAMP
Gene1630	0	0	24	12.1241906641846	5.00515527318619	1.68235721033681	0.336136349864102
Gene1631	2.09744475210272e-06	2.3218945595233e-06	24	6.61060201345027	4.9988816315829	1.67521329848627	0.335168481093016
Gene1632	0	0	24	22.2376067602289	4.98919232033558	1.84611816571999	0.370060847957281
Gene1633	0	0	24	11.2041938142682	4.9920756595399	1.98075853250333	0.396803542750342
Gene1634	0	0	24	10.646208960699	5.00300350195778	1.95583292197514	0.390956745386186
Gene1635	0	0	24	0.138394282573322	4.98371757867705	1.71378421783366	0.343891725380534
Gene1636	8.48890866600449e-07	9.51671375112611e-07	24	15.2332522557626	5.00918955659215	1.62580191907364	0.324597333472677
Gene1637	0	0	24	10.7186131257739	5.00313397557364	1.96937777006211	0.3936566356611
Gene1638	0	0	24	13.5411898467191	4.98766708117225	1.47200551426239	0.295131356111632
Gene1639	0	0	24	23.8328725727276	4.99876041748733	1.80994913975953	0.362083126699501
Gene1640	0	0	24	20.6457471034995	5.00286462133488	1.44072701191332	0.287957992527883
Gene1641	0	0	24	22.6159612948633	5.00474436242682	1.9704785158385	0.393779149789629
Gene1642	0	0	24	0.795555583273562	5.00785619308378	1.53248412700745	0.306044144924435
Gene1643	0	0	24	20.4904229587019	5.01070390426766	1.40799094635274	0.281018882679684
Gene1644	0	0	24	8.56862857924806	4.99657058843005	1.44322105575606	0.28886986422103
Gene1645	9.69224700497762e-14	1.25007485016908e-13	24	8.12886792180485	4.98682941714886	1.44790135477086	0.290367961979005
Gene1646	0	0	24	22.5420355372098	4.9921283379005	1.90875801650973	0.382403433743301
Gene1647	0	0	24	23.243185308115	4.98678271457006	1.98416681634636	0.397925940099197
Gene1648	0	0	24	8.8892135911484	5.00203710600677	1.4754828916629	0.294988944664624
Gene1649	0	0	24	20.6205405599767	5.00098271561314	1.43509171790138	0.286983084844871
Gene1650	7.40849936953225e-10	8.90801527398667e-10	24	14.4180953702606	4.98686548830415	1.49935328487356	0.300685916548542
Gene1651	0	0	24	12.4438174705917	4.98046263108654	1.62218886189058	0.325749027090808
Gene1652	0	0	24	1.29619640677783	4.99873644593804	1.44670057524683	0.289413398328608
Gene1653	0	0	24	22.0084580950174	4.99568185758241	1.78903908281957	0.358163515536646
Gene1654	0	0	24	0.248351912013075	4.97733291966837	1.65345416796676	0.332214105853991
Gene1655	5.89073367862625e-09	6.94389038737868e-09	24	7.38791286574332	4.99606166401267	1.51900469682296	0.304057639611464
Gene1656	0	0	24	11.1016866361745	4.99421944569453	1.95418878898458	0.391339351615802
Gene1657	0	0	24	9.91037143280514	4.99916175228564	1.72722558677523	0.345558028629283
Gene1658	0	0	24	11.3805507870741	5.00114994612193	1.93823122375563	0.387514858284012
Gene1659	0	0	24	0.163181373015086	4.99684180290274	1.68918249529436	0.338084384271582
Gene1660	3.88230449549498e-05	4.07947932976706e-05	24	4.23562391976908	5.00578609212155	1.86544779257506	0.372708614919864
Gene1661	0	0	24	21.7597931455469	4.99611700246593	1.68858906032243	0.337993744695147
Gene1662	0	0	24	22.2827684072162	4.98838553043837	1.85449623288378	0.371776937373363
Gene1663	0	0	24	23.1139791314135	5.00494203632595	2.00063895571902	0.399750947561893
Gene1664	0	0	24	8.45129882210159	5.00800730276177	1.42098901838638	0.283790922417708
Gene1665	0	0	24	21.6383976077218	5.00172000085217	1.63022088054224	0.325909114861192
Gene1666	0	0	24	0.339374258301965	4.99057686916102	1.63319964174525	0.327284925867003
Gene1667	0	0	24	13.4483037519187	5.0020461748225	1.43161752662807	0.286205424772893
Gene1668	0	0	24	12.9430467294031	4.99525798176863	1.49609680115159	0.299547142905634
Gene1669	0	0	24	11.4871185882358	4.99773425709625	1.92035583762416	0.384261293992281
Gene1670	4.07921780287701e-06	4.47937533258823e-06	24	3.52430917328706	5.00649495447519	1.6981002745527	0.339201269037573
Gene1671	0	0	24	0.0731361341293522	4.98982345546558	1.74023103172519	0.348793520562876
Gene1672	0	0	24	10.4861005672722	5.01030475959193	1.91279890226651	0.381799474938415
Gene1673	0	0	24	10.3429143493048	5.01188511377264	1.8709567909647	0.373299256316093
Gene1674	4.33334949034858e-08	5.01351657194205e-08	24	7.18131071755364	4.9926454397621	1.53513114224318	0.30753329629393
Gene1675	4.97384355924169e-11	6.11538142529715e-11	24	2.23421467138562	4.99236682550591	1.46835923420761	0.294219226234433
Gene1676	0	0	24	13.1754420909008	5.00552770639217	1.45381707204965	0.290515865721213
Gene1677	0	0	24	0.655322949911851	4.98054701950631	1.5547380193921	0.312251620808753
Gene1678	7.11103339455788e-05	7.31336996354941e-05	24	5.37315953559377	4.98868526761492	1.92523969120961	0.385984770173219
Gene1679	0	0	24	22.2675812857496	4.99188233353049	1.86262370885104	0.373169103458032
Gene1680	0	0	24	9.84524635462316	4.97700510460155	1.68442439973787	0.338454713774448
Gene1681	0	0	24	0.068480282644693	4.99889698717035	1.73271366805781	0.346604531539061
Gene1682	1.36224365121507e-13	1.75020597586518e-13	24	20.1156815741766	4.99951805913954	1.43766075161549	0.28755725844664
Gene1683	5.50892664819003e-13	6.99102366521577e-13	24	20.043703888865	4.98271485782557	1.45038372305007	0.291157775929492
Gene1684	0	0	24	13.453030483478	5.0088658258299	1.46980355410012	0.293494874366682
Gene1685	1.68053658655687e-07	1.92427853422542e-07	24	2.99228502595414	4.99250983286444	1.59748038480186	0.320063635343918
Gene1686	0	0	24	10.1792804973513	4.98535338924364	1.83555628240027	0.368209750244166
Gene1687	0	0	24	12.274473063552	4.9801524606886	1.66783030470573	0.33493026178029
Gene1688	6.07019756682092e-09	7.1526287118864e-09	24	14.6173457575601	5.00761233892071	1.53265266094522	0.306079038527321
Gene1689	0	0	24	23.3688319953691	5.01685781752009	1.96228351073924	0.391156051628835
Gene1690	0	0	24	11.0340946484308	4.99159268910182	1.99441781345268	0.399570262716005
Gene1691	0	0	24	12.0641277906257	5.0029959509874	1.72643080165844	0.345121959491349
Gene1692	0	0	24	22.9757555381852	5.00880884164182	1.9953751835272	0.398403936718154
Gene1693	0	0	24	23.6229031635583	5.00740931625745	1.89703737427587	0.378877093634834
Gene1694	1.17328919558846e-05	1.26386627891037e-05	24	18.2335131989916	4.9994866981542	1.7586994303548	0.351797822897475
Gene1695	0	0	24	9.56728758642283	5.00360844241517	1.65395601759164	0.33056000447566
Gene1696	0	0	24	8.77682458305683	5.00034850719269	1.46074051452216	0.292172108467749
Gene1697	0	0	24	0.395191736994338	5.01263684505166	1.62122972488173	0.323410736135129
Gene1698	0	0	24	10.2298875102597	5.00850715511652	1.84612802280761	0.368636823481051
Gene1699	0	0	24	1.27852567115585	5.00176753048031	1.45614523859318	0.291146769448092
Gene1700	8.73045091175362e-05	8.79199487588481e-05	24	16.8042951586852	4.9842717189205	1.97195113244628	0.395633954671158
Gene1701	0	0	24	12.2252611227859	4.97730341693918	1.64169831992309	0.329846760611284
Gene1702	0	0	24	10.478846468412	4.98196294291225	1.94696179389035	0.390879777690243
Gene1703	0	0	24	22.8278281462509	5.01337516903147	1.98862360602265	0.396683117511058
Gene1704	8.25030883055966e-07	9.25614304101682e-07	24	15.1869575885599	5.01412516580584	1.6224177697914	0.323659617654316
Gene1705	3.71347397276622e-12	4.64377737319661e-12	24	2.06514762808931	5.00401297386597	1.43485963272938	0.286764749915136
Gene1706	0	0	24	12.3021840297994	4.98585326444852	1.64822739827833	0.33061595968714
Gene1707	0	0	24	12.1281895776518	5.00660991153353	1.7433056689382	0.34821227358279
Gene1708	0	0	24	8.55728774517017	4.99318058344513	1.45301423487828	0.291031789227251
Gene1709	0	0	24	12.6690181554828	4.9962039990717	1.53511557175878	0.307316422871936
Gene1710	0	0	24	21.8936106486725	4.98712259229236	1.74933514710017	0.350795577371664
Gene1711	0	0	24	11.1076360417047	5.02364706500307	2.0119703261517	0.400519935310295
Gene1712	3.30390234171141e-07	3.75301288342833e-07	24	3.08899780156222	4.99796119843052	1.65547465514197	0.331250622107818
Gene1713	0	0	24	9.55548885116404	5.00111344541719	1.59023119428872	0.318078406456291
Gene1714	0	0	24	23.1139879392099	4.9911971178693	1.99780729339993	0.400300490187373
Gene1715	0	0	24	13.105608152585	5.00019885286654	1.48393598994396	0.296799117247572
Gene1716	0	0	24	10.4752023232772	5.00606062010614	1.90729210645088	0.38104205722999
Gene1717	0	0	24	22.9181160074131	4.99452959603982	2.0027644937409	0.401084570156784
Gene1718	0	0	24	21.0861283094469	4.99783727375122	1.4998585462275	0.300124990448883
Gene1719	2.53444093903932e-05	2.69717020827171e-05	24	17.9971796198403	4.99632309841514	1.82506931189932	0.36532737894186
Gene1720	0	0	24	12.3847125538508	4.9880775835173	1.62000510971211	0.324828044161051
Gene1721	1.28293076162578e-09	1.53705762175612e-09	24	14.4880395026451	5.00892931064439	1.54207165897376	0.307861858896094
Gene1722	3.80201148809656e-05	3.99790903059575e-05	24	16.281798430766	4.99758485965768	1.92809267837194	0.385802321193814
Gene1723	0	0	24	0.807666530622229	5.01722532005582	1.5085420939519	0.300678914206306
Gene1724	9.94761848227554e-07	1.11437100249539e-06	24	3.24541758524535	5.00931812382638	1.65120242879865	0.32964603178247
Gene1725	0	0	24	22.0780926581066	5.00039190272942	1.77318473501709	0.354653459666048
Gene1726	2.82765479910907e-05	3.00069486994242e-05	24	5.89270580853037	4.98996219915665	1.87128993552864	0.375048172054156
Gene1727	0	0	24	13.1963899500265	5.00021572516687	1.43507670986625	0.287011409043699
Gene1728	0	0	24	8.8079700210987	5.00604499711236	1.43892855888799	0.287449243756531
Gene1729	0	0	24	21.1279166756753	5.0050526454075	1.52552065938535	0.304782151390105
Gene1730	0	0	24	13.4148832689452	5.01596397135633	1.43905784606139	0.286945328910663
Gene1731	0	0	24	0.166285422539795	5.00581104202085	1.71059236721919	0.341732715697818
Gene1732	8.54394935154712e-05	8.61864426854114e-05	24	4.69479663389228	4.99779900041499	1.99318901326143	0.398842697892618
Gene1733	0	0	24	22.7546545570299	4.97552386465116	1.96972461532683	0.395928670116095
Gene1734	0	0	24	12.2119736836817	5.00533708417755	1.69689999232187	0.339046390995013
Gene1735	0	0	24	11.0185498001605	5.00465960361052	2.0151821142941	0.402659898221424
Gene1736	3.78935650635626e-08	4.39091136310111e-08	24	14.7906388095219	5.00090419630448	1.55842621311642	0.311655386864717
Gene1737	4.840550849039e-08	5.58955063399423e-08	24	2.83527898255031	5.00820012221173	1.55839388776563	0.311179375457313
Gene1738	0	0	24	10.5047002738666	5.0212142346277	1.96420280146986	0.391215691314887
Gene1739	0	0	24	9.85561989526657	4.99275627650169	1.71001996038277	0.342533703409488
Gene1740	0	0	24	23.1317580387746	4.97977071036392	1.99092669966881	0.399798968519007
Gene1741	0	0	24	22.5162531111431	4.99665417143808	1.90446121565021	0.381124556009254
Gene1742	0	0	24	21.8331211884652	5.00099237307445	1.69626223101418	0.339197664401718
Gene1743	0	0	24	23.7952029808586	4.99376581539772	1.80372493278791	0.361224744988956
Gene1744	4.49353691773791e-05	4.70363250286592e-05	24	16.3104638788387	5.00272967498794	1.93585453559534	0.387028143227132
Gene1745	5.17587384891716e-05	5.3915352592887e-05	24	4.39469841072377	4.9949380055849	1.88414990688325	0.377231533179655
Gene1746	0	0	24	8.65048162774652	4.99752209120104	1.45922246783342	0.291997070734346
Gene1747	0	0	24	9.53016573131984	4.99084475608949	1.60352304691748	0.321285871818335
Gene1748	0	0	24	10.6235689845492	5.00550986107772	1.9673647139354	0.393087285462207
Gene1749	0	0	24	0.467717752130292	4.99131476755647	1.61004062483445	0.322612342291805
Gene1750	0	0	24	23.4620888424762	4.99627766019824	1.93040338500366	0.386392760469458
Gene1751	0	0	24	10.5547184293635	5.01553227095719	1.94227715028922	0.387259978364774
Gene1752	0	0	24	22.5576274659116	4.99539084509025	1.924851266896	0.385342766900589
Gene1753	0	0	24	22.7038707884686	5.00872000987998	1.9725788542161	0.393822769757785
Gene1754	0	0	24	13.3860736215446	5.0173732944209	1.4690744271741	0.292826822146763
Gene1755	0	0	24	10.6893251116174	5.0138605103508	1.9685009921762	0.392630086575191
Gene1756	0	0	24	10.3148332124197	4.99759852329647	1.8760408572922	0.375403147643709
Gene1757	0	0	24	13.0366200508129	4.98282067942214	1.47557784380196	0.296180384405322
Gene1758	0	0	24	12.7101632419671	4.98948921413304	1.55394853302252	0.311465463564023
Gene1759	0	0	24	23.0341507798212	4.99439744823772	2.00923683407081	0.402358418271985
Gene1760	0	0	24	22.0517551274385	5.0025120105112	1.77399655218073	0.354668485716955
Gene1761	0	0	24	11.8393326379667	4.974966155134	1.80222452051035	0.362280301588245
Gene1762	0	0	24	10.6286203328729	5.00446369159346	1.94723325412529	0.389181455776676
Gene1763	0	0	24	20.7479724332201	4.99664272656031	1.43469183362421	0.28710829192681
Gene1764	0	0	24	10.4256001788393	4.99388531006152	1.91021591561886	0.382582216050706
Gene1765	0	0	24	11.8841072096754	5.00246090976902	1.79988719915492	0.359825514424194
Gene1766	0	0	24	22.562125314727	4.99195924160763	1.93755255191153	0.388149112307402
Gene1767	0	0	24	12.160657804554	5.01882496097664	1.70277672541281	0.339300153600128
Gene1768	0	0	24	22.1676485573986	5.00424698145932	1.83914743872057	0.367495302909892
Gene1769	0	0	24	11.2406472779423	4.99106498710963	1.97587232631453	0.395915262820672
Gene1770	0	0	24	23.1747804925967	5.011492279263	1.97908577292899	0.394956715621747
Gene1771	0	0	24	10.9641073579954	5.01439634756098	2.02136791092087	0.403166284048565
Gene1772	0	0	24	21.9976162715223	5.00473312395698	1.75453953252763	0.350560965270944
Gene1773	3.44968368315435e-08	4.00195322871734e-08	24	7.20715577876983	4.99743790641515	1.55137612393118	0.310486827553692
Gene1774	8.13657373699428e-08	9.37753408028538e-08	24	7.10498368583794	4.99303054437629	1.58646441230331	0.317780517416534
Gene1775	0	0	24	11.261439746196	4.98825711683442	1.98413195968875	0.397817856090626
Gene1776	0	0	24	0.458197164107423	5.00342496898646	1.60327262654173	0.320516012484724
Gene1777	3.73741866899202e-07	4.23104000263248e-07	24	15.1081955225808	4.99690843154489	1.61478164827446	0.323204830899435
Gene1778	0	0	24	10.738902270408	5.01101108545886	1.97453281691027	0.394081451163393
Gene1779	0	0	24	23.9944114416313	4.99345817529746	1.75867477777801	0.352316534352555
Gene1780	0	0	24	23.1391412755086	4.99485350270922	2.00422810916982	0.401312185508036
Gene1781	0	0	24	22.5927803989372	4.98976565725316	1.97186224676813	0.395208455773094
Gene1782	8.2906250488457e-05	8.39982274452452e-05	24	4.94978181979703	4.98891786261214	2.02510137786988	0.40597597182494
Gene1783	0	0	24	9.34009394401975	4.97409781377973	1.58735341909759	0.319157273574067
Gene1784	0	0	24	8.46784902123308	5.00196405728525	1.44120388083751	0.288140580403264
Gene1785	0	0	24	23.3144819255658	4.99603353421241	1.97063170555899	0.394439649987978
Gene1786	1.3159473510882e-12	1.66224928558509e-12	24	2.00640899952779	5.00206438896912	1.43664764022434	0.28727666053066
Gene1787	0	0	24	10.9049376377233	4.9922868548138	1.97705381791892	0.39601636244795
Gene1788	0	0	24	10.123346044397	4.98675236378896	1.80983647892342	0.362946630109194
Gene1789	0	0	24	21.9817358347916	5.01113172984398	1.72884521373647	0.345028585914237
Gene1790	0	0	24	11.7806073073979	4.99270983939896	1.82425825717823	0.365489841117021
Gene1791	0	0	24	9.0578668372032	4.98723813507818	1.50299762245955	0.3013113186114
Gene1792	0	0	24	23.4994966183019	5.00066460946848	1.95263869450434	0.390473704825784
Gene1793	0	0	24	21.8081262966097	4.99891400438446	1.68609144608501	0.337307595144003
Gene1794	0	0	24	10.875183533096	4.99644940039514	1.99913057703374	0.400110237942612
Gene1795	0	0	24	21.4377592638505	4.99426287988817	1.59505335699815	0.319398933191945
Gene1796	2.77555756156289e-15	3.66168543741806e-15	24	1.71833327423591	5.00203071626303	1.42539313324119	0.2849541572275
Gene1797	0	0	24	11.0369815000462	5.00778528290668	2.00435921713447	0.400266787001779
Gene1798	0	0	24	11.7118382724504	4.99357305420819	1.87473604563044	0.375492929463562
Gene1799	0	0	24	11.2186504893159	5.01264335296017	1.97980001168504	0.394989675968404
Gene1800	0	0	24	9.47984693504105	5.00617810123105	1.60404507446082	0.320433102887964
Gene1801	0	0	24	8.80155473252614	4.99663247130725	1.46530030563711	0.293264779310323
Gene1802	0	0	24	23.3974253161413	5.00283736215657	1.96931310676464	0.393672810067895
Gene1803	0	0	24	23.8614564970463	5.01133169161345	1.82831738283005	0.364886134153631
Gene1804	0	0	24	21.8919320059351	4.99183186967046	1.7035654607216	0.341292637810209
Gene1805	0	0	24	22.4851587303825	4.99423680516787	1.92999974994266	0.386508034354144
Gene1806	0	0	24	8.61439594478419	5.00265809825843	1.44742352545954	0.289341469771227
Gene1807	7.96584667271949e-05	8.11186015551883e-05	24	17.259209100572	4.99885742201836	1.97782830710594	0.395609412421826
Gene1808	0	0	24	13.2177646173794	5.0036159872566	1.47371825839355	0.294532561063807
Gene1809	0	0	24	9.06469665148332	4.99268087835602	1.48446568252915	0.297325430377215
Gene1810	2.04580374862928e-09	2.43741510956626e-09	24	7.47606725629773	4.99428344466181	1.50160052989509	0.300700815000526
Gene1811	0	0	24	0.18125874417558	5.0039728568473	1.70241543888807	0.340197118529871
Gene1812	0	0	24	23.7333154938995	4.99944632298835	1.85387036299662	0.370879041215465
Gene1813	4.6004507980868e-09	5.43146493280614e-09	24	7.40722471994791	5.01385663561698	1.50525161465	0.300216914578624
Gene1814	1.82247772428923e-10	2.21892580067682e-10	24	14.3113952226879	4.98890254781289	1.45860224116637	0.292387604099838
Gene1815	2.18754274823318e-05	2.3362863099678e-05	24	6.02477328595415	4.98148099114414	1.83759347159189	0.368882930926665
Gene1816	0	0	24	22.7583971059292	5.0089299719543	1.98809856500193	0.396921674359551
Gene1817	0	0	24	10.7623945994332	5.00449042838268	1.97054996382117	0.393729401408678
Gene1818	0	0	24	22.1183552423864	4.99033578590365	1.8280545697091	0.366346239566847
Gene1819	7.46474922477258e-05	7.6456973964895e-05	24	5.05469018203486	5.00653814631304	1.99780528914948	0.399045054878179
Gene1820	0	0	24	22.7078522755647	5.00949709289861	1.96462569762856	0.392205024181378
Gene1821	0	0	24	9.16742521489628	5.00913324913432	1.49970555997519	0.299403223320715
Gene1822	0	0	24	22.0121865582515	4.99284093980594	1.76364015995461	0.353245876538931
Gene1823	7.12972898129216e-05	7.33008462778495e-05	24	5.23719061413014	5.00906297448236	1.97585155023561	0.394498142749618
Gene1824	0	0	24	21.7899198611694	5.01531795596847	1.67437972793093	0.333873035183426
Gene1825	1.40828371164581e-06	1.57233015814567e-06	24	6.66572991428651	5.01161900973356	1.67508797669101	0.334196428249469
Gene1826	0	0	24	12.7013542103385	5.00700873077403	1.52432492907548	0.304496806726708
Gene1827	0	0	24	1.36428870450643	4.98255377525024	1.43994775191077	0.289036859657256
Gene1828	4.66841508457438e-05	4.87817668189591e-05	24	16.3882284641864	5.00617829631207	1.91374861105413	0.38237641695249
Gene1829	0	0	24	9.53117786689621	4.99307328923396	1.61293771461616	0.323047126580521
Gene1830	0	0	24	10.5544471709798	4.99278839450889	1.93596075595691	0.387768902652071
Gene1831	0	0	24	20.5026421742853	4.99928303972867	1.45170245650904	0.290417785178562
Gene1832	0	0	24	20.5973975761887	5.00036759338843	1.44168658743865	0.288371577608176
Gene1833	0	0	24	11.7405851069457	5.00545699689104	1.86394921664541	0.372396492831853
Gene1834	1.12006843698831e-05	1.20740399244158e-05	24	3.75149902933505	4.99191948583498	1.77567618094612	0.355800494392603
Gene1835	4.01325972454458e-10	4.85279289545899e-10	24	14.3872976486553	5.00539903956175	1.49054490785273	0.297820884317557
Gene1836	9.6915966129707e-05	9.71101865027124e-05	24	5.17676608206376	4.97578126854977	1.97246395855091	0.396426841119032
Gene1837	0	0	24	8.47051929630775	5.00100399834502	1.44047728698042	0.288006224873536
Gene1838	1.25216903512637e-09	1.50080187989577e-09	24	14.4719431693145	5.00845227994671	1.48311526440633	0.296117605360947
Gene1839	0	0	24	11.7736687168856	4.99806759143868	1.81553440859411	0.363240703222087
Gene1840	0	0	24	11.7939661923817	4.98335612832968	1.82334887000289	0.365888616954781
Gene1841	0	0	24	11.0590708864258	5.02326136142548	1.99589711953212	0.397435892971583
Gene1842	0	0	24	23.1070769466442	4.99533944426529	1.99197065094083	0.398835708452317
Gene1843	0	0	24	11.7957873469509	5.00723183549394	1.81787106861298	0.363059044724731
Gene1844	0	0	24	11.3061212514549	5.00121715030282	1.96100579079952	0.392174659900972
Gene1845	0	0	24	12.3831572366697	4.98324139640635	1.66405842015867	0.333923925819601
Gene1846	0	0	24	22.3400534920397	5.01184848406067	1.88241119472917	0.375623702559598
Gene1847	0	0	24	0.424919260632812	4.98361688978581	1.60766772462682	0.322608480143673
Gene1848	0	0	24	12.3467641579749	5.00024150124031	1.65716639902264	0.33145634558632
Gene1849	4.44089209850063e-16	5.91068158629187e-16	24	1.62633027424457	4.99400802718029	1.40765544212157	0.281894479199618
Gene1850	0	0	24	23.4428056696891	5.00744935902944	1.93436206279249	0.386333348015934
Gene1851	0	0	24	10.6897779109564	5.00706907321823	1.97446061060088	0.394339286196617
Gene1852	2.57674819259535e-07	2.93702301587615e-07	24	6.96102377474181	5.00868431900586	1.59485459254665	0.31847126080694
Gene1853	3.33842529189887e-05	3.52526429978762e-05	24	4.15292618642902	4.98516296556537	1.89762287593807	0.380641632965338
Gene1854	0	0	24	22.0225069573571	4.99556217407866	1.77245394771931	0.354855243339224
Gene1855	0	0	24	9.70987921169154	5.0029639672668	1.66443691457681	0.332720472917968
Gene1856	0	0	24	9.48225650583112	4.99386808850589	1.58423126378255	0.317269799592041
Gene1857	0	0	24	0.654606629407317	5.00406405085591	1.54257811054526	0.308262264828308
Gene1858	0	0	24	12.4878225857127	4.99312773566408	1.61115019455385	0.322688202305122
Gene1859	0	0	24	11.3838416152204	4.99406714708453	1.94480381153918	0.389433325883053
Gene1860	0	0	24	11.2617574855769	5.00184933020668	1.97375436194792	0.394646852924805
Gene1861	0	0	24	22.6963486535147	5.00646793362372	1.95907218496802	0.391362591620669
Gene1862	0	0	24	21.8231468788374	4.98651935372036	1.67237479365275	0.335411246611745
Gene1863	0	0	24	9.68604040692335	4.99819388285505	1.67124115821401	0.334445764023112
Gene1864	4.86833637325379e-06	5.33224137267666e-06	24	6.43404355833003	5.00813672046709	1.73633315880833	0.346723901057822
Gene1865	0	0	24	21.7229036483532	5.00676660496479	1.6483461651908	0.329285922930962
Gene1866	0	0	24	9.54683447133204	4.99149999226296	1.61563297887248	0.323655173203056
Gene1867	0	0	24	23.9081597395072	4.99434113143279	1.79764501272231	0.3599588872339
Gene1868	0	0	24	22.7771688205087	5.01504923896945	1.97323848033242	0.393481041148346
Gene1869	0	0	24	22.1253678496223	5.00333126641881	1.80694735168539	0.361175198097106
Gene1870	0	0	24	10.8635732730701	4.99753241304585	2.0147827938949	0.403217483237511
Gene1871	1.05322384147399e-09	1.2628583231103e-09	24	14.4657043218719	5.00219335214173	1.48881994227939	0.297605535403477
Gene1872	0	0	24	23.7467800661052	5.01686511681596	1.87164602767791	0.373100732214598
Gene1873	0	0	24	10.0616624266445	5.01055523372133	1.76778936858041	0.352838192513415
Gene1874	0	0	24	22.4496142420522	4.98280405994561	1.91387002755988	0.384138375529934
Gene1875	0	0	24	10.3989476824761	4.99779548168785	1.89763386308723	0.379704789220426
Gene1876	0	0	24	22.248752118591	4.99626995961031	1.82043322698757	0.364391508281881
Gene1877	0	0	24	9.69406168545909	4.99846455490921	1.66632256984325	0.333412589300223
Gene1878	0	0	24	11.6866101638062	4.99924400720488	1.86870513899248	0.373838600008327
Gene1879	0	0	24	21.8815867373469	5.01192921429475	1.7147618661589	0.342169444268697
Gene1880	0	0	24	10.5749832193412	4.98922647502984	1.95252314620577	0.391333212544032
Gene1881	3.18159619761005e-08	3.6952336789896e-08	24	7.19001588925359	4.98132862224422	1.57184088839306	0.315495497847681
Gene1882	0	0	24	22.8227587819575	4.99032125053616	1.98874922054163	0.398616023378331
Gene1883	0	0	24	13.0604201157095	4.99120189500784	1.46183949272673	0.292941240044605
Gene1884	0	0	24	10.6682426061606	4.98499606248277	1.94215752144176	0.389624417979397
Gene1885	9.74191731081264e-05	9.75492387598062e-05	24	4.93863797384455	5.01496350169488	2.00843481922455	0.40057585190655
Gene1886	8.5425640770409e-05	8.61864426854114e-05	24	17.1144213790376	5.01010939669998	1.97717549246088	0.39470370946673
Gene1887	0	0	24	21.8196138747522	5.00131833586234	1.70717537809228	0.341373746157948
Gene1888	0	0	24	11.5865676509753	5.00878038737627	1.89383009439331	0.378153764041348
Gene1889	0	0	24	23.5037580194618	5.01286493773489	1.92360997461255	0.383760560061248
Gene1890	0	0	24	10.1499557348179	4.99917009103857	1.83093152683107	0.366276818915808
Gene1891	1.33226762955019e-15	1.76225876924628e-15	24	20.3216839824971	4.98864306790645	1.42489292130293	0.28566697839198
Gene1892	5.28731397874127e-05	5.49616837706993e-05	24	16.3036311933304	5.0019758312173	1.98919183204524	0.397663477663548
Gene1893	0	0	24	23.5927783474754	5.01112170086065	1.90185052295662	0.379548084973714
Gene1894	0	0	24	23.2251319168931	4.99931587457758	1.99058430275697	0.398195303274008
Gene1895	5.61532709220103e-10	6.77089279606233e-10	24	19.5805786400426	5.00032696995619	1.48194390412468	0.296433770518531
Gene1896	0	0	24	1.01951299320864	4.99082311759388	1.47097271371191	0.29470580685664
Gene1897	0	0	24	20.7733102532088	4.98982219039494	1.45570990861285	0.291741821433431
Gene1898	0	0	24	12.8195652118345	5.00018690224456	1.51714127096915	0.303432587574544
Gene1899	0	0	24	22.425932835419	5.00474596123289	1.8878209923941	0.377202079934025
Gene1900	0	0	24	0.629419387511197	4.99667788813142	1.57185647038858	0.314609203238511
Gene1901	0	0	24	23.5537859065641	4.99698667131523	1.89926670998999	0.380115568461621
Gene1902	0	0	24	10.1698468421705	5.00313355736616	1.81924948568503	0.363649480804438
Gene1903	0	0	24	9.9125427580886	5.006074071207	1.70048438330404	0.339729503301728
Gene1904	0	0	24	23.9004203927672	4.99419373443674	1.78986641466655	0.358427905621221
Gene1905	0	0	24	12.5497034534164	4.99314221544226	1.56514380804091	0.313477237615843
Gene1906	0	0	24	20.8451904616512	4.99045731541497	1.4512064089319	0.290848552499807
Gene1907	7.62421408018188e-06	8.287189217589e-06	24	3.64801564361579	5.0025456884419	1.75664456640377	0.351219459605154
Gene1908	7.264342063662e-06	7.91322664886928e-06	24	6.33683342529898	5.00172405339249	1.76309597875472	0.352548486526729
Gene1909	0	0	24	1.41208026559717	4.9990770590901	1.43455812720874	0.287001761967448
Gene1910	0	0	24	22.7172790523749	4.9900736796537	1.97184854509796	0.395160597086493
Gene1911	7.11986025692113e-13	9.02390400116746e-13	24	13.9900414267642	5.01199989143583	1.43003721188605	0.28536877656405
Gene1912	0	0	24	10.997670515803	5.00559261335262	2.00625733732875	0.400792155993138
Gene1913	0	0	24	21.2366677919825	5.00274584754407	1.52670255200678	0.305209400975413
Gene1914	0	0	24	22.1423446925788	5.00589515599017	1.78310008748825	0.356252990690397
Gene1915	0	0	24	22.676957542976	4.99562541331596	1.97556562407357	0.39547219860047
Gene1916	0	0	24	11.207419842262	5.01051800117367	2.00755442665795	0.400719039426594
Gene1917	8.72413252750448e-13	1.10478672783932e-12	24	13.9868878226257	4.98231250890214	1.45198038938899	0.291456654239446
Gene1918	0	0	24	12.3191870739772	5.00259637548166	1.6445748273598	0.328774821875276
Gene1919	0	0	24	10.7983170106319	4.99035872781033	1.98493774522077	0.397766826751813
Gene1920	0	0	24	23.3360442482724	5.01170666260827	1.94873519834348	0.388870934413086
