CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	GSS0392_109.M_0	GSS0392_109.M_600	GSS0392_109.M_1200	GSS0392_109.M_1800
7-Mar	0.362012408386002	0.894427190946457	24	9.74644165349246	25.5277500950481	329.602085990651	26.3217083821838	0.0798590467140745	298.877026896731	331.286597490255	363.332126821741	324.912592753876
9-Mar	0.154614702260516	0.894427190946457	24	21.2991923330238	7.03483136002088	25.3803867742802	7.0694592472045	0.278540248817977	29.1152738236861	21.3106375391003	19.531885951915	31.5637497824193
A2ML1	0.847611812320603	0.894427190946457	24	0.533769568153713	21.1633302742083	264.582269256939	43.2207037063141	0.163354497743543	222.428070524943	278.366009421546	232.789255148052	324.745741933214
AACS	0.893704321566531	0.894427190946457	24	14.6573230718566	7.80442904214241	293.970579403297	37.8082312546791	0.128612296276119	281.83928700396	272.26480356977	316.665197250664	305.113029788792
AADAC	0.396258035434927	0.894427190946457	24	9.83080796198836	14.274475223913	32.2648677458157	14.8268290821177	0.459534785604088	18.914540321459	33.6953263561996	50.5459337944804	25.9036705111237
AADACL2	0.485544378631486	0.894427190946457	24	10.0748813945657	43.3357828573186	993.117975859202	46.1852077273244	0.0465052580358008	978.273701656145	999.054558701885	1046.05686127213	949.08678180665
AAGAB	0.733363058792134	0.894427190946457	24	11.1760357187874	14.8313877401014	103.236532262373	19.3301551415914	0.187241422372308	98.1950366573128	94.4757180522545	129.6595752363	90.6157991036263
AAK1	0.894421911916463	0.894427190946457	24	14.9706551753549	1.16784232192766	46.5731076998452	5.83783343758942	0.125347732326843	46.5701905396336	43.8280444962912	49.330858959227	46.5633368042289
AAMP	0.855521649105073	0.894427190946457	24	5.28621686684352	2.87866436081974	112.3134376441	6.34120703473442	0.0564599140383227	111.463665785926	119.164934100245	107.755685713452	110.869464976778
AARS	0.883133277272916	0.894427190946457	24	4.31570010161736	1.87470716154779	35.8920358719533	6.43739402750194	0.179354385203104	36.4269950448324	40.8263770635278	31.8529602976286	34.4618110818246
AARSD1	0.838207510954484	0.894427190946457	24	5.652028255386	2.47638311504436	25.1828878896406	4.69435588655957	0.186410546206286	22.9038171532914	30.4027483645548	22.2038582972984	25.2211277434178
AASDH	0.22186104206622	0.894427190946457	24	8.5645039346341	3.35305266430489	67.457799347486	3.38813380194409	0.0502259758651667	66.2901164203616	71.1084516449621	68.5182930828773	63.9143362417428
AASDHPPT	0.793747369659424	0.894427190946457	24	6.28470795928886	3.13274184239253	180.527780943636	4.75083639437715	0.0263163728570975	182.753212413396	188.325739518043	176.087153051508	174.945018791597
AASS	0.22580629119534	0.894427190946457	24	21.4436890778284	4.30497777214164	33.8242626703897	4.35173981860216	0.128657344611144	38.2614839296552	32.447908925423	29.1534847572843	35.4341730691962
AATF	0.314370012327484	0.894427190946457	24	21.635394583627	8.38576808781618	63.6585697973177	8.57382061157191	0.134684468075077	72.2028904199177	61.982391192158	53.6391821066475	66.8098154705477
